scroll_id,dag_depth,complexity,fork_score,unit_type,latency_ms,energy_w,timestamp
scroll_07513,2,0.68,1.36,sniper_pair,0.749,0.0112,2025-04-02T10:34:08.060957
scroll_07514,5,0.55,2.75,fireteam,0.83,0.0138,2024-09-11T10:34:08.060980
scroll_07515,6,0.92,5.5200000000000005,company,1.563,0.0199,2024-06-08T10:34:08.061002
scroll_07516,4,0.99,3.96,squad,1.023,0.0155,2024-11-14T10:34:08.061020
scroll_07517,4,0.54,2.16,sniper_pair,0.861,0.0118,2024-08-25T10:34:08.061037
scroll_07518,5,0.94,4.699999999999999,platoon,1.171,0.0173,2025-03-11T10:34:08.061056
scroll_07519,3,0.91,2.73,fireteam,0.958,0.0139,2024-06-01T10:34:08.061073
scroll_07520,3,0.55,1.6500000000000001,sniper_pair,0.779,0.0115,2024-12-28T10:34:08.061091
scroll_07521,4,0.55,2.2,sniper_pair,0.854,0.0139,2024-12-29T10:34:08.061110
scroll_07522,3,0.83,2.4899999999999998,sniper_pair,0.847,0.0103,2024-06-21T10:34:08.061128
scroll_07523,6,0.91,5.46,platoon,1.209,0.0185,2024-10-10T10:34:08.061147
scroll_07524,4,0.58,2.32,sniper_pair,0.881,0.0134,2025-04-24T10:34:08.061165
scroll_07525,5,0.68,3.4000000000000004,fireteam,0.941,0.0151,2024-06-29T10:34:08.061183
scroll_07526,2,0.61,1.22,sniper_pair,0.798,0.0128,2025-03-06T10:34:08.061205
scroll_07527,6,0.4,2.4000000000000004,sniper_pair,0.812,0.0127,2024-06-25T10:34:08.061223
scroll_07528,2,0.47,0.94,sniper_pair,0.798,0.0115,2025-03-19T10:34:08.061242
scroll_07529,5,0.87,4.35,squad,0.887,0.017,2024-11-04T10:34:08.061260
scroll_07530,5,0.64,3.2,fireteam,0.922,0.0132,2024-12-22T10:34:08.061277
scroll_07531,5,0.52,2.6,fireteam,0.955,0.0141,2024-11-02T10:34:08.061295
scroll_07532,3,0.84,2.52,fireteam,0.853,0.0168,2024-10-19T10:34:08.061318
scroll_07533,5,0.78,3.9000000000000004,squad,0.953,0.0175,2024-08-27T10:34:08.061343
scroll_07534,5,0.73,3.65,squad,1.024,0.0177,2024-09-08T10:34:08.061362
scroll_07535,4,0.41,1.64,sniper_pair,0.879,0.0114,2024-10-15T10:34:08.061381
scroll_07536,4,0.93,3.72,squad,0.977,0.0164,2024-11-02T10:34:08.061399
scroll_07537,6,0.62,3.7199999999999998,squad,0.966,0.0179,2024-11-26T10:34:08.061416
scroll_07538,5,0.67,3.35,fireteam,0.896,0.0142,2024-12-13T10:34:08.061434
scroll_07539,4,0.8,3.2,fireteam,0.974,0.0135,2025-04-16T10:34:08.061454
scroll_07540,5,0.76,3.8,squad,0.993,0.0158,2024-09-04T10:34:08.061472
scroll_07541,2,0.67,1.34,sniper_pair,0.759,0.0127,2024-05-18T10:34:08.061488
scroll_07542,2,0.7,1.4,sniper_pair,0.788,0.0131,2025-01-15T10:34:08.061505
scroll_07543,5,0.62,3.1,fireteam,0.906,0.0129,2025-04-03T10:34:08.061521
scroll_07544,3,0.94,2.82,fireteam,0.883,0.0136,2025-05-12T10:34:08.061540
scroll_07545,3,0.86,2.58,fireteam,0.912,0.0146,2024-10-26T10:34:08.061558
scroll_07546,6,0.42,2.52,fireteam,0.868,0.0155,2024-07-06T10:34:08.061579
scroll_07547,3,0.85,2.55,fireteam,0.876,0.0135,2025-02-09T10:34:08.061596
scroll_07548,2,0.9,1.8,sniper_pair,0.725,0.012,2025-04-29T10:34:08.061613
scroll_07549,5,0.93,4.65,platoon,1.279,0.0182,2024-07-08T10:34:08.061630
scroll_07550,3,0.47,1.41,sniper_pair,0.775,0.0124,2024-12-05T10:34:08.061648
scroll_07551,5,0.53,2.6500000000000004,fireteam,0.95,0.0149,2024-07-10T10:34:08.061677
scroll_07552,5,0.96,4.8,platoon,1.187,0.0196,2025-04-21T10:34:08.061694
scroll_07553,3,0.6,1.7999999999999998,sniper_pair,0.841,0.0129,2025-03-28T10:34:08.061711
scroll_07554,4,0.89,3.56,squad,1.044,0.016,2025-03-02T10:34:08.061728
scroll_07555,4,0.58,2.32,sniper_pair,0.772,0.011,2025-04-10T10:34:08.061746
scroll_07556,6,0.42,2.52,fireteam,0.87,0.0141,2025-02-02T10:34:08.061763
scroll_07557,2,0.75,1.5,sniper_pair,0.753,0.0112,2024-08-03T10:34:08.061783
scroll_07558,4,0.88,3.52,squad,1.057,0.0178,2024-07-28T10:34:08.061800
scroll_07559,6,0.62,3.7199999999999998,squad,0.874,0.0168,2024-09-04T10:34:08.061816
scroll_07560,2,0.54,1.08,sniper_pair,0.812,0.0113,2025-02-28T10:34:08.061834
scroll_07561,3,0.59,1.77,sniper_pair,0.75,0.0122,2024-06-09T10:34:08.061851
scroll_07562,2,0.62,1.24,sniper_pair,0.819,0.0117,2024-09-21T10:34:08.061867
scroll_07563,5,0.41,2.05,sniper_pair,0.881,0.0137,2024-09-12T10:34:08.061884
scroll_07564,4,0.47,1.88,sniper_pair,0.817,0.0119,2024-08-08T10:34:08.061906
scroll_07565,2,0.67,1.34,sniper_pair,0.754,0.0135,2025-05-01T10:34:08.061933
scroll_07566,4,0.97,3.88,squad,0.951,0.016,2025-03-12T10:34:08.061950
scroll_07567,2,0.76,1.52,sniper_pair,0.818,0.0133,2024-12-13T10:34:08.061969
scroll_07568,2,0.99,1.98,sniper_pair,0.816,0.0127,2024-10-13T10:34:08.061987
scroll_07569,6,0.93,5.58,company,1.507,0.0211,2024-12-30T10:34:08.062006
scroll_07570,6,0.41,2.46,sniper_pair,0.721,0.0118,2024-05-20T10:34:08.062029
scroll_07571,2,0.69,1.38,sniper_pair,0.737,0.0109,2024-09-29T10:34:08.062049
scroll_07572,4,0.56,2.24,sniper_pair,0.76,0.0123,2024-11-27T10:34:08.062067
scroll_07573,4,0.85,3.4,fireteam,0.965,0.0138,2024-05-28T10:34:08.062085
scroll_07574,6,0.53,3.18,fireteam,0.893,0.014,2024-10-03T10:34:08.062102
scroll_07575,6,0.62,3.7199999999999998,squad,1.043,0.0179,2024-08-30T10:34:08.062119
scroll_07576,3,0.56,1.6800000000000002,sniper_pair,0.787,0.0119,2024-09-25T10:34:08.062137
scroll_07577,6,0.5,3.0,fireteam,0.872,0.0141,2025-02-22T10:34:08.062155
scroll_07578,2,0.53,1.06,sniper_pair,0.781,0.0122,2024-10-26T10:34:08.062173
scroll_07579,5,0.87,4.35,squad,1.061,0.0169,2024-11-27T10:34:08.062190
scroll_07580,3,0.9,2.7,fireteam,0.893,0.0145,2024-12-06T10:34:08.062207
scroll_07581,3,0.98,2.94,fireteam,0.9,0.0148,2024-06-20T10:34:08.062225
scroll_07582,4,0.79,3.16,fireteam,0.832,0.0149,2024-09-28T10:34:08.062242
scroll_07583,2,0.82,1.64,sniper_pair,0.829,0.0124,2024-10-18T10:34:08.062260
scroll_07584,6,0.65,3.9000000000000004,squad,0.983,0.0157,2025-03-16T10:34:08.062278
scroll_07585,3,0.85,2.55,fireteam,0.871,0.0129,2024-12-23T10:34:08.062295
scroll_07586,6,0.92,5.5200000000000005,company,1.504,0.0191,2024-10-10T10:34:08.062313
scroll_07587,6,0.9,5.4,platoon,1.19,0.0185,2025-03-15T10:34:08.062331
scroll_07588,5,0.61,3.05,fireteam,0.895,0.0126,2024-06-13T10:34:08.062353
scroll_07589,2,0.59,1.18,sniper_pair,0.745,0.0114,2024-06-15T10:34:08.062370
scroll_07590,5,0.51,2.55,fireteam,0.876,0.0149,2024-12-28T10:34:08.062387
scroll_07591,5,0.99,4.95,platoon,1.185,0.0197,2024-12-01T10:34:08.062404
scroll_07592,4,0.63,2.52,fireteam,0.95,0.0149,2024-05-28T10:34:08.062421
scroll_07593,6,0.7,4.199999999999999,squad,1.065,0.0175,2025-01-19T10:34:08.062439
scroll_07594,2,0.96,1.92,sniper_pair,0.778,0.012,2025-01-17T10:34:08.062458
scroll_07595,6,0.63,3.7800000000000002,squad,1.051,0.0162,2024-07-04T10:34:08.062477
scroll_07596,4,0.5,2.0,sniper_pair,0.771,0.012,2024-09-23T10:34:08.062501
scroll_07597,6,0.75,4.5,platoon,1.306,0.0191,2025-01-13T10:34:08.062523
scroll_07598,5,0.41,2.05,sniper_pair,0.838,0.0106,2024-07-24T10:34:08.062542
scroll_07599,6,0.49,2.94,fireteam,0.858,0.0121,2024-10-10T10:34:08.062561
scroll_07600,2,0.57,1.14,sniper_pair,0.834,0.0118,2024-06-21T10:34:08.062579
scroll_07601,4,0.95,3.8,squad,1.015,0.0197,2025-04-14T10:34:08.062597
scroll_07602,4,0.82,3.28,fireteam,0.984,0.0127,2025-05-13T10:34:08.062618
scroll_07603,2,0.77,1.54,sniper_pair,0.804,0.0113,2024-12-27T10:34:08.062639
scroll_07604,3,0.43,1.29,sniper_pair,0.707,0.0114,2024-11-24T10:34:08.062658
scroll_07605,6,0.54,3.24,fireteam,0.854,0.0129,2025-04-24T10:34:08.062675
scroll_07606,3,0.5,1.5,sniper_pair,0.781,0.0131,2024-09-29T10:34:08.062699
scroll_07607,2,0.47,0.94,sniper_pair,0.771,0.0136,2025-04-13T10:34:08.062717
scroll_07608,6,0.45,2.7,fireteam,0.906,0.0128,2025-01-03T10:34:08.062734
scroll_07609,3,0.67,2.0100000000000002,sniper_pair,0.812,0.0119,2024-10-19T10:34:08.062751
scroll_07610,2,0.94,1.88,sniper_pair,0.827,0.0125,2025-03-20T10:34:08.062768
scroll_07611,4,0.93,3.72,squad,0.966,0.0172,2024-10-21T10:34:08.062785
scroll_07612,2,0.44,0.88,sniper_pair,0.827,0.0122,2024-07-26T10:34:08.062801
scroll_07613,6,0.62,3.7199999999999998,squad,0.977,0.0183,2024-07-30T10:34:08.062818
scroll_07614,2,0.94,1.88,sniper_pair,0.83,0.0104,2025-03-13T10:34:08.062836
scroll_07615,5,0.44,2.2,sniper_pair,0.806,0.0112,2024-12-07T10:34:08.062853
scroll_07616,5,0.54,2.7,fireteam,0.964,0.0137,2024-08-13T10:34:08.062875
scroll_07617,4,0.51,2.04,sniper_pair,0.784,0.0135,2024-10-29T10:34:08.062893
scroll_07618,3,0.64,1.92,sniper_pair,0.845,0.0111,2025-03-17T10:34:08.062911
scroll_07619,3,0.83,2.4899999999999998,sniper_pair,0.778,0.0123,2024-09-18T10:34:08.062929
scroll_07620,4,0.61,2.44,sniper_pair,0.848,0.0134,2025-01-30T10:34:08.062948
scroll_07621,3,0.85,2.55,fireteam,0.881,0.0146,2024-11-09T10:34:08.062966
scroll_07622,4,0.7,2.8,fireteam,0.992,0.0158,2025-03-15T10:34:08.062985
scroll_07623,5,0.41,2.05,sniper_pair,0.703,0.0123,2024-09-22T10:34:08.063004
scroll_07624,5,0.78,3.9000000000000004,squad,0.997,0.0164,2024-05-16T10:34:08.063027
scroll_07625,5,0.41,2.05,sniper_pair,0.761,0.0103,2024-12-11T10:34:08.063047
scroll_07626,6,0.5,3.0,fireteam,0.894,0.013,2024-08-25T10:34:08.063068
scroll_07627,6,0.92,5.5200000000000005,company,1.477,0.019,2025-03-29T10:34:08.063086
scroll_07628,3,0.43,1.29,sniper_pair,0.785,0.0115,2025-05-05T10:34:08.063109
scroll_07629,5,0.84,4.2,squad,0.879,0.0171,2025-03-08T10:34:08.063130
scroll_07630,2,0.57,1.14,sniper_pair,0.79,0.0114,2025-04-22T10:34:08.063147
scroll_07631,2,0.88,1.76,sniper_pair,0.823,0.013,2025-03-06T10:34:08.063165
scroll_07632,2,0.98,1.96,sniper_pair,0.798,0.0124,2024-11-10T10:34:08.063184
scroll_07633,3,0.83,2.4899999999999998,sniper_pair,0.81,0.0127,2024-07-25T10:34:08.063203
scroll_07634,5,0.8,4.0,squad,1.016,0.0199,2025-03-24T10:34:08.063222
scroll_07635,4,0.76,3.04,fireteam,0.862,0.0147,2024-07-07T10:34:08.063244
scroll_07636,4,0.58,2.32,sniper_pair,0.864,0.0111,2025-01-18T10:34:08.063263
scroll_07637,3,0.75,2.25,sniper_pair,0.824,0.0119,2025-02-08T10:34:08.063282
scroll_07638,5,0.41,2.05,sniper_pair,0.815,0.0144,2025-05-02T10:34:08.063300
scroll_07639,2,0.51,1.02,sniper_pair,0.756,0.0116,2024-09-09T10:34:08.063318
scroll_07640,6,0.93,5.58,company,1.648,0.0203,2024-09-12T10:34:08.063336
scroll_07641,6,0.74,4.4399999999999995,squad,1.046,0.0176,2024-06-06T10:34:08.063354
scroll_07642,4,0.4,1.6,sniper_pair,0.873,0.0128,2024-10-30T10:34:08.063372
scroll_07643,2,0.45,0.9,sniper_pair,0.769,0.0132,2025-04-10T10:34:08.063393
scroll_07644,3,0.65,1.9500000000000002,sniper_pair,0.752,0.0113,2024-12-01T10:34:08.063411
scroll_07645,4,0.62,2.48,sniper_pair,0.635,0.0113,2024-09-27T10:34:08.063429
scroll_07646,3,0.67,2.0100000000000002,sniper_pair,0.84,0.0127,2024-07-20T10:34:08.063447
scroll_07647,4,0.83,3.32,fireteam,0.829,0.014,2024-08-06T10:34:08.063464
scroll_07648,3,0.66,1.98,sniper_pair,0.672,0.0112,2025-04-03T10:34:08.063482
scroll_07649,3,0.84,2.52,fireteam,0.942,0.0138,2024-12-18T10:34:08.063500
scroll_07650,4,0.56,2.24,sniper_pair,0.767,0.0126,2024-09-06T10:34:08.063517
scroll_07651,2,0.79,1.58,sniper_pair,0.854,0.0126,2024-05-22T10:34:08.063538
scroll_07652,4,0.7,2.8,fireteam,0.905,0.0133,2024-11-20T10:34:08.063557
scroll_07653,6,0.92,5.5200000000000005,company,1.539,0.0188,2024-05-18T10:34:08.063576
scroll_07654,5,0.61,3.05,fireteam,1.0,0.0124,2024-09-08T10:34:08.063595
scroll_07655,5,0.98,4.9,platoon,1.206,0.0196,2024-12-18T10:34:08.063614
scroll_07656,6,0.68,4.08,squad,0.943,0.0179,2025-03-27T10:34:08.063632
scroll_07657,4,0.77,3.08,fireteam,0.902,0.0137,2025-02-25T10:34:08.063653
scroll_07658,3,0.5,1.5,sniper_pair,0.873,0.0136,2025-04-09T10:34:08.063672
scroll_07659,2,0.77,1.54,sniper_pair,0.825,0.0105,2025-04-30T10:34:08.063691
scroll_07660,2,0.43,0.86,sniper_pair,0.691,0.0118,2024-07-10T10:34:08.063713
scroll_07661,4,0.76,3.04,fireteam,0.846,0.0133,2024-06-05T10:34:08.063742
scroll_07662,5,0.42,2.1,sniper_pair,0.783,0.0111,2024-11-20T10:34:08.063761
scroll_07663,6,0.45,2.7,fireteam,0.861,0.0145,2025-02-06T10:34:08.063780
scroll_07664,4,0.44,1.76,sniper_pair,0.783,0.0114,2024-06-17T10:34:08.063798
scroll_07665,3,0.53,1.59,sniper_pair,0.745,0.0141,2024-10-10T10:34:08.063816
scroll_07666,2,0.99,1.98,sniper_pair,0.809,0.012,2025-04-21T10:34:08.063835
scroll_07667,4,0.98,3.92,squad,0.961,0.0163,2024-06-21T10:34:08.063856
scroll_07668,5,0.7,3.5,squad,1.047,0.0178,2025-04-27T10:34:08.063878
scroll_07669,4,0.88,3.52,squad,0.987,0.0175,2024-10-08T10:34:08.063897
scroll_07670,3,0.77,2.31,sniper_pair,0.841,0.0111,2024-11-27T10:34:08.063916
scroll_07671,6,0.56,3.3600000000000003,fireteam,0.885,0.0128,2024-12-27T10:34:08.063937
scroll_07672,5,0.7,3.5,squad,0.963,0.0178,2024-06-28T10:34:08.063956
scroll_07673,6,0.63,3.7800000000000002,squad,0.982,0.0187,2025-04-28T10:34:08.063975
scroll_07674,4,0.74,2.96,fireteam,0.866,0.0145,2025-04-20T10:34:08.063994
scroll_07675,3,0.98,2.94,fireteam,0.989,0.0142,2025-01-31T10:34:08.064012
scroll_07676,5,0.79,3.95,squad,1.037,0.0163,2025-04-25T10:34:08.064033
scroll_07677,4,0.71,2.84,fireteam,1.011,0.0134,2024-06-16T10:34:08.064052
scroll_07678,6,0.45,2.7,fireteam,0.833,0.0133,2024-06-05T10:34:08.064071
scroll_07679,4,0.69,2.76,fireteam,0.946,0.0129,2025-03-05T10:34:08.064094
scroll_07680,2,0.75,1.5,sniper_pair,0.794,0.0135,2025-02-28T10:34:08.064113
scroll_07681,2,0.58,1.16,sniper_pair,0.798,0.0102,2024-10-06T10:34:08.064132
scroll_07682,3,0.59,1.77,sniper_pair,0.739,0.012,2024-10-28T10:34:08.064150
scroll_07683,6,0.87,5.22,platoon,1.187,0.0178,2024-09-10T10:34:08.064167
scroll_07684,4,0.62,2.48,sniper_pair,0.788,0.0134,2025-01-11T10:34:08.064184
scroll_07685,4,0.86,3.44,fireteam,0.926,0.0159,2025-04-09T10:34:08.064201
scroll_07686,3,0.7,2.0999999999999996,sniper_pair,0.787,0.0134,2024-11-02T10:34:08.064219
scroll_07687,2,0.77,1.54,sniper_pair,0.793,0.0134,2025-04-16T10:34:08.064237
scroll_07688,3,0.76,2.2800000000000002,sniper_pair,0.77,0.01,2024-10-10T10:34:08.064255
scroll_07689,3,0.82,2.46,sniper_pair,0.69,0.0135,2024-06-07T10:34:08.064272
scroll_07690,3,0.47,1.41,sniper_pair,0.812,0.0122,2025-02-11T10:34:08.064290
scroll_07691,4,0.78,3.12,fireteam,0.902,0.0139,2024-06-19T10:34:08.064307
scroll_07692,3,0.56,1.6800000000000002,sniper_pair,0.764,0.0116,2025-04-06T10:34:08.064329
scroll_07693,3,0.77,2.31,sniper_pair,0.787,0.0113,2025-03-01T10:34:08.064350
scroll_07694,3,0.57,1.71,sniper_pair,0.674,0.0115,2024-06-11T10:34:08.064368
scroll_07695,2,0.83,1.66,sniper_pair,0.752,0.0112,2025-02-22T10:34:08.064385
scroll_07696,3,0.49,1.47,sniper_pair,0.87,0.0121,2024-09-17T10:34:08.064403
scroll_07697,2,0.83,1.66,sniper_pair,0.799,0.0111,2024-11-29T10:34:08.064524
scroll_07698,6,0.47,2.82,fireteam,0.863,0.0137,2025-02-08T10:34:08.064560
scroll_07699,4,0.68,2.72,fireteam,0.97,0.0142,2024-12-29T10:34:08.064582
scroll_07700,4,0.52,2.08,sniper_pair,0.801,0.0112,2024-11-07T10:34:08.064600
scroll_07701,5,0.58,2.9,fireteam,0.916,0.0132,2025-03-20T10:34:08.064628
scroll_07702,4,0.95,3.8,squad,1.017,0.0171,2025-01-07T10:34:08.064647
scroll_07703,2,0.69,1.38,sniper_pair,0.757,0.0135,2025-01-10T10:34:08.064665
scroll_07704,4,0.49,1.96,sniper_pair,0.829,0.0111,2024-11-05T10:34:08.064682
scroll_07705,3,0.55,1.6500000000000001,sniper_pair,0.689,0.0112,2025-01-02T10:34:08.064699
scroll_07706,6,0.54,3.24,fireteam,0.923,0.0145,2024-06-11T10:34:08.064717
scroll_07707,3,0.83,2.4899999999999998,sniper_pair,0.843,0.0127,2024-06-12T10:34:08.064735
scroll_07708,6,0.61,3.66,squad,1.032,0.0181,2024-07-04T10:34:08.064753
scroll_07709,2,0.94,1.88,sniper_pair,0.746,0.0116,2024-05-28T10:34:08.064770
scroll_07710,3,0.82,2.46,sniper_pair,0.723,0.0115,2025-03-28T10:34:08.064788
scroll_07711,4,0.98,3.92,squad,0.971,0.016,2025-01-28T10:34:08.064805
scroll_07712,3,0.44,1.32,sniper_pair,0.785,0.0104,2025-02-03T10:34:08.064823
scroll_07713,5,0.93,4.65,platoon,1.168,0.0189,2024-11-22T10:34:08.064840
scroll_07714,3,0.68,2.04,sniper_pair,0.81,0.011,2025-03-08T10:34:08.064858
scroll_07715,4,0.9,3.6,squad,0.993,0.0188,2024-06-11T10:34:08.064875
scroll_07716,2,0.85,1.7,sniper_pair,0.848,0.0134,2024-08-29T10:34:08.064897
scroll_07717,5,0.75,3.75,squad,1.012,0.0173,2025-03-19T10:34:08.064915
scroll_07718,6,0.42,2.52,fireteam,0.984,0.0153,2024-09-16T10:34:08.064933
scroll_07719,3,0.55,1.6500000000000001,sniper_pair,0.857,0.0121,2024-06-16T10:34:08.064955
scroll_07720,4,0.99,3.96,squad,0.93,0.0164,2024-08-08T10:34:08.064973
scroll_07721,4,0.73,2.92,fireteam,0.866,0.015,2024-07-14T10:34:08.064991
scroll_07722,2,0.92,1.84,sniper_pair,0.794,0.013,2024-05-19T10:34:08.065010
scroll_07723,4,0.81,3.24,fireteam,0.883,0.0149,2025-02-13T10:34:08.065029
scroll_07724,6,0.87,5.22,platoon,1.205,0.0187,2025-04-29T10:34:08.065052
scroll_07725,6,0.53,3.18,fireteam,0.908,0.0148,2025-02-19T10:34:08.065075
scroll_07726,4,0.74,2.96,fireteam,0.952,0.0138,2025-01-04T10:34:08.065094
scroll_07727,4,0.79,3.16,fireteam,0.918,0.0141,2025-02-11T10:34:08.065112
scroll_07728,6,1.0,6.0,company,1.52,0.0209,2024-10-21T10:34:08.065130
scroll_07729,6,0.61,3.66,squad,1.012,0.016,2024-12-31T10:34:08.065148
scroll_07730,2,0.75,1.5,sniper_pair,0.82,0.0113,2025-02-19T10:34:08.065166
scroll_07731,5,0.67,3.35,fireteam,1.006,0.0116,2024-11-08T10:34:08.065186
scroll_07732,3,0.87,2.61,fireteam,0.897,0.0139,2024-08-13T10:34:08.065204
scroll_07733,2,0.57,1.14,sniper_pair,0.822,0.0108,2024-07-14T10:34:08.065221
scroll_07734,4,0.91,3.64,squad,0.995,0.0171,2024-08-07T10:34:08.065245
scroll_07735,4,0.9,3.6,squad,1.035,0.0157,2024-10-27T10:34:08.065263
scroll_07736,4,0.49,1.96,sniper_pair,0.787,0.0111,2025-03-20T10:34:08.065281
scroll_07737,3,0.74,2.2199999999999998,sniper_pair,0.835,0.0125,2025-01-10T10:34:08.065299
scroll_07738,4,0.72,2.88,fireteam,0.945,0.0137,2025-01-30T10:34:08.065317
scroll_07739,5,0.75,3.75,squad,0.985,0.0171,2024-10-19T10:34:08.065335
scroll_07740,6,0.89,5.34,platoon,1.193,0.0185,2025-01-13T10:34:08.065354
scroll_07741,2,0.44,0.88,sniper_pair,0.763,0.0135,2024-10-17T10:34:08.065372
scroll_07742,6,0.44,2.64,fireteam,0.875,0.0141,2025-04-10T10:34:08.065390
scroll_07743,6,0.96,5.76,company,1.416,0.0187,2024-11-23T10:34:08.065409
scroll_07744,4,0.78,3.12,fireteam,0.876,0.0133,2025-04-24T10:34:08.065428
scroll_07745,5,0.5,2.5,fireteam,0.969,0.0132,2024-08-25T10:34:08.065448
scroll_07746,5,0.76,3.8,squad,0.969,0.016,2024-06-23T10:34:08.065467
scroll_07747,5,0.9,4.5,platoon,1.166,0.0179,2025-03-07T10:34:08.065488
scroll_07748,5,0.51,2.55,fireteam,0.907,0.0129,2024-09-02T10:34:08.065506
scroll_07749,2,0.65,1.3,sniper_pair,0.801,0.0117,2024-10-14T10:34:08.065523
scroll_07750,4,0.59,2.36,sniper_pair,0.879,0.0126,2024-10-29T10:34:08.065541
scroll_07751,2,0.69,1.38,sniper_pair,0.719,0.0127,2024-10-09T10:34:08.065564
scroll_07752,2,0.43,0.86,sniper_pair,0.771,0.0143,2024-07-07T10:34:08.065589
scroll_07753,6,0.76,4.5600000000000005,platoon,1.212,0.0181,2024-12-17T10:34:08.065607
scroll_07754,4,0.72,2.88,fireteam,0.81,0.0138,2025-04-16T10:34:08.065625
scroll_07755,6,0.48,2.88,fireteam,0.953,0.0141,2024-05-17T10:34:08.065643
scroll_07756,3,0.42,1.26,sniper_pair,0.825,0.0123,2025-03-07T10:34:08.065666
scroll_07757,5,0.71,3.55,squad,0.99,0.0179,2024-06-14T10:34:08.065696
scroll_07758,5,0.87,4.35,squad,0.979,0.019,2025-02-15T10:34:08.065716
scroll_07759,3,0.82,2.46,sniper_pair,0.75,0.013,2025-01-24T10:34:08.065735
scroll_07760,4,0.6,2.4,sniper_pair,0.795,0.012,2024-12-31T10:34:08.065753
scroll_07761,6,0.85,5.1,platoon,1.261,0.0194,2024-07-05T10:34:08.065771
scroll_07762,4,0.61,2.44,sniper_pair,0.898,0.0116,2024-11-27T10:34:08.065790
scroll_07763,4,0.71,2.84,fireteam,0.983,0.014,2024-08-27T10:34:08.065811
scroll_07764,5,0.82,4.1,squad,1.017,0.0164,2024-08-05T10:34:08.065828
scroll_07765,4,0.99,3.96,squad,0.992,0.0164,2024-08-16T10:34:08.065843
scroll_07766,3,0.91,2.73,fireteam,0.888,0.0133,2025-04-30T10:34:08.065859
scroll_07767,3,0.46,1.3800000000000001,sniper_pair,0.744,0.0111,2025-05-15T10:34:08.065877
scroll_07768,4,0.96,3.84,squad,1.03,0.0175,2024-10-07T10:34:08.065892
scroll_07769,5,0.66,3.3000000000000003,fireteam,0.799,0.0148,2025-02-03T10:34:08.065907
scroll_07770,4,0.8,3.2,fireteam,0.939,0.0127,2025-01-27T10:34:08.065971
scroll_07771,6,0.94,5.64,company,1.442,0.0189,2025-01-25T10:34:08.065989
scroll_07772,4,0.81,3.24,fireteam,0.836,0.0145,2024-09-21T10:34:08.066007
scroll_07773,2,0.76,1.52,sniper_pair,0.835,0.0114,2024-07-17T10:34:08.066022
scroll_07774,2,0.66,1.32,sniper_pair,0.83,0.0122,2024-11-10T10:34:08.066038
scroll_07775,3,0.84,2.52,fireteam,0.952,0.0134,2025-04-08T10:34:08.066055
scroll_07776,2,0.77,1.54,sniper_pair,0.855,0.0121,2024-11-28T10:34:08.066075
scroll_07777,6,0.94,5.64,company,1.512,0.0208,2024-09-02T10:34:08.066091
scroll_07778,4,0.69,2.76,fireteam,0.877,0.0146,2025-04-02T10:34:08.066106
scroll_07779,4,0.44,1.76,sniper_pair,0.759,0.0109,2024-09-19T10:34:08.066123
scroll_07780,4,0.66,2.64,fireteam,0.86,0.0127,2025-04-18T10:34:08.066140
scroll_07781,4,0.85,3.4,fireteam,0.9,0.011,2025-04-01T10:34:08.066156
scroll_07782,4,0.57,2.28,sniper_pair,0.781,0.0128,2024-12-26T10:34:08.066171
scroll_07783,3,0.74,2.2199999999999998,sniper_pair,0.77,0.0135,2025-01-21T10:34:08.066187
scroll_07784,5,0.8,4.0,squad,0.954,0.0178,2025-03-12T10:34:08.066206
scroll_07785,6,0.88,5.28,platoon,1.239,0.0194,2024-06-09T10:34:08.066221
scroll_07786,5,0.69,3.4499999999999997,fireteam,0.857,0.0141,2024-05-21T10:34:08.066242
scroll_07787,2,0.71,1.42,sniper_pair,0.801,0.0118,2024-09-14T10:34:08.066261
scroll_07788,6,0.74,4.4399999999999995,squad,1.082,0.017,2024-05-27T10:34:08.066282
scroll_07789,4,0.54,2.16,sniper_pair,0.796,0.0116,2024-07-12T10:34:08.066300
scroll_07790,3,0.95,2.8499999999999996,fireteam,0.923,0.0148,2024-07-17T10:34:08.066318
scroll_07791,6,0.64,3.84,squad,1.12,0.0173,2024-10-04T10:34:08.066338
scroll_07792,2,0.69,1.38,sniper_pair,0.799,0.0117,2025-01-23T10:34:08.066357
scroll_07793,5,0.64,3.2,fireteam,0.923,0.0138,2024-08-02T10:34:08.066372
scroll_07794,5,0.7,3.5,squad,1.019,0.0172,2024-05-23T10:34:08.066389
scroll_07795,3,0.55,1.6500000000000001,sniper_pair,0.879,0.0115,2024-10-31T10:34:08.066406
scroll_07796,6,0.98,5.88,company,1.474,0.0194,2024-07-23T10:34:08.066421
scroll_07797,3,0.95,2.8499999999999996,fireteam,0.874,0.0129,2024-10-03T10:34:08.066436
scroll_07798,6,0.76,4.5600000000000005,platoon,1.177,0.0175,2024-09-22T10:34:08.066454
scroll_07799,5,0.46,2.3000000000000003,sniper_pair,0.667,0.0114,2024-06-28T10:34:08.066472
scroll_07800,4,0.41,1.64,sniper_pair,0.837,0.0116,2024-09-11T10:34:08.066487
scroll_07801,5,0.77,3.85,squad,0.904,0.017,2024-12-21T10:34:08.066507
scroll_07802,2,0.42,0.84,sniper_pair,0.769,0.011,2025-01-10T10:34:08.066525
