scroll_id,class,glyphs,execution_time_ms,coherence,timestamp
scroll_13b47837,crypto,🜃🜰🜃,1.1913,0.962,2025-05-16T05:04:36
scroll_414e4a12,llm,🜁🜌🜁🜃,1.2278,0.9568,2025-05-16T01:05:42
scroll_5b727ec2,crypto,🜅🜰🜌🜰🜌🜄,0.9064,0.9539,2025-05-16T19:08:47
scroll_c54aa504,robotics,🜃🔷🜁🜃🜰🜰,0.9988,0.9721,2025-05-16T21:55:08
scroll_2e6f3721,robotics,🜄🜁🜌🜄🜰,1.1834,0.9674,2025-05-16T08:56:04
scroll_34904e2e,robotics,🔷🜰🜅🜌,1.101,0.9796,2025-05-16T15:26:40
scroll_eb0bd806,robotics,🜅🜌🜋🜌🜁🜅,1.0171,0.9708,2025-05-16T06:23:47
scroll_60f138b8,robotics,🔷🔷🜁🜃,1.057,0.9761,2025-05-16T05:31:02
scroll_fb4b54d1,llm,🜃🔷🜌,1.0378,0.9508,2025-05-16T07:13:21
scroll_723d18dc,robotics,🜃🜌🜌🜁🜋🜌,0.937,0.9624,2025-05-16T16:19:38
scroll_30427e0a,llm,🜋🜄🜄🜌🜅🜋,0.9249,0.9622,2025-05-16T00:09:21
scroll_ff239923,llm,🜅🜋🜰🜃,1.0089,0.9621,2025-05-16T14:49:29
scroll_e39277c5,llm,🜁🔷🜌🜄🜄,0.8976,0.9756,2025-05-16T09:18:29
scroll_e3a45ec9,crypto,🔷🜃🜌🜃🜃,1.1679,0.9734,2025-05-16T01:16:58
scroll_cd05397b,llm,🜌🜋🜃🜄,1.1673,0.9861,2025-05-16T10:30:33
scroll_05333702,crypto,🔷🜰🜁🜌🜰🜃,1.1209,0.966,2025-05-16T02:01:18
scroll_226f2688,crypto,🜌🜰🜃🜋🜃🜰,1.2272,0.9763,2025-05-16T02:23:29
scroll_53aa6417,llm,🜋🜄🜁🜌🔷,1.0336,0.9604,2025-05-16T10:25:04
scroll_9c5143cb,robotics,🜌🜰🜃🜌🜁🜄,0.98,0.9888,2025-05-16T23:32:24
scroll_2c271f2d,crypto,🜁🜅🜅🔷🜅,1.2318,0.9855,2025-05-16T14:27:25
scroll_faaa6d3c,crypto,🔷🜄🜋,1.2012,0.9831,2025-05-16T23:02:57
scroll_91867142,llm,🔷🜃🜅🜃,0.9617,0.9837,2025-05-16T07:39:48
scroll_21f97177,robotics,🜋🜄🔷,1.228,0.9742,2025-05-16T00:25:23
scroll_68ef5574,llm,🜄🜃🜃🜋,1.0459,0.9522,2025-05-16T13:00:14
scroll_18776513,llm,🜋🜌🜄,1.2498,0.985,2025-05-16T03:09:45
scroll_f3ba42c8,crypto,🔷🜋🜁🜋🜰,1.0155,0.9692,2025-05-16T14:47:38
scroll_f5814973,crypto,🔷🜋🔷🜌🜄🜋,1.1522,0.9648,2025-05-16T13:15:28
scroll_d4de279c,llm,🜁🜌🜁,1.0105,0.9715,2025-05-16T01:00:56
scroll_b81454d6,crypto,🜰🜃🜅🜄🜁,1.1362,0.9854,2025-05-16T14:04:09
scroll_3cc98c05,llm,🜰🜄🜃,1.0667,0.9552,2025-05-16T04:15:05
scroll_b3c7bb3e,crypto,🜌🜰🜅🜋🜋,1.2388,0.9842,2025-05-16T23:34:23
scroll_c007ebf5,llm,🜁🜃🜰🜰,1.0804,0.9866,2025-05-16T04:45:43
scroll_23a0b8d2,robotics,🜌🜅🔷🜅🜁🜃,1.0148,0.9867,2025-05-16T12:31:51
scroll_7fbd0ea2,robotics,🔷🔷🜰🜃🜄🜅,1.124,0.9844,2025-05-16T05:53:12
scroll_f0087754,robotics,🜁🜰🜃🜄🜋,1.1244,0.9509,2025-05-16T14:26:37
scroll_80f6dc1d,llm,🜅🔷🔷🜌,1.0627,0.9512,2025-05-16T06:38:59
scroll_abdaf3b0,llm,🜋🔷🜌🜌,0.9822,0.9754,2025-05-16T01:34:39
scroll_a6030bae,crypto,🜌🜰🜄,0.9631,0.9801,2025-05-16T14:36:39
scroll_d4b8c127,llm,🔷🜋🔷,0.9493,0.9862,2025-05-16T09:58:20
scroll_96fad251,llm,🜌🜃🜁🜰,1.2079,0.95,2025-05-16T10:15:02
scroll_7326a653,llm,🜌🜁🜁🔷🜅🜁,1.2021,0.9535,2025-05-16T03:44:46
scroll_740b150c,llm,🜋🜁🜅🔷,0.8971,0.9529,2025-05-16T05:05:12
scroll_c561205f,robotics,🔷🜄🔷🜁🜃,0.8839,0.9553,2025-05-16T12:44:37
scroll_a91506db,crypto,🜋🜁🜋🔷🜃🜄,0.9612,0.9826,2025-05-16T08:12:32
scroll_db8e9260,llm,🔷🜰🔷🜄,1.2224,0.9821,2025-05-16T08:20:28
scroll_22ccb31a,robotics,🜄🜰🔷🜌,1.1343,0.9542,2025-05-16T09:53:08
scroll_b6722150,robotics,🜅🜃🜅🔷🜋,1.0078,0.9677,2025-05-16T16:51:36
scroll_dfbb2401,crypto,🜅🜅🜋,1.1109,0.9899,2025-05-16T22:23:42
scroll_29700487,llm,🜃🜰🜅,1.005,0.9857,2025-05-16T15:01:08
scroll_e3487a24,robotics,🜁🔷🜄🜁🜋,0.9234,0.9696,2025-05-16T04:41:01
scroll_c007bfe0,llm,🜃🜋🔷🜁🜃,1.0857,0.9503,2025-05-16T17:16:35
scroll_799c37a5,llm,🜰🜄🜋🜌🜁,0.9937,0.986,2025-05-16T13:45:21
scroll_46958e87,crypto,🜁🔷🔷🜰🜁🜰,1.0574,0.9701,2025-05-16T15:18:04
scroll_e01f9965,robotics,🜰🜰🜅🜰,0.9655,0.9678,2025-05-16T06:54:16
scroll_a1471360,llm,🜅🜅🜁,1.0172,0.9684,2025-05-16T06:31:02
scroll_030ac1d5,crypto,🜁🜌🜅🜁,0.9085,0.9873,2025-05-16T12:47:06
scroll_a4b1e5b4,llm,🜁🜁🜋🜋,0.9668,0.9773,2025-05-16T08:55:11
scroll_ed054d32,robotics,🜃🔷🜁,1.1,0.9609,2025-05-16T06:13:42
scroll_b65664af,llm,🜃🜋🜌,0.8961,0.9803,2025-05-16T18:41:50
scroll_aa108766,llm,🜄🔷🜋🜌,0.9679,0.9827,2025-05-16T16:45:09
scroll_0c59b5f9,crypto,🔷🜰🔷🜅🜌🜄,0.9644,0.9588,2025-05-16T11:58:08
scroll_8c18df4f,crypto,🜁🜌🜰,0.9387,0.954,2025-05-16T07:26:39
scroll_0d9c3556,llm,🔷🜌🜃,0.9014,0.9817,2025-05-16T15:18:39
scroll_0a9f64b7,robotics,🔷🜋🜰🜄🜄,1.2026,0.9724,2025-05-16T17:58:47
scroll_d5d16a75,crypto,🜅🜄🜅🜰🜋🜌,0.9356,0.988,2025-05-16T08:14:31
scroll_a34ba9e8,crypto,🜃🜁🜅🜅🔷🜰,0.9686,0.9874,2025-05-16T17:07:25
scroll_71fae57c,robotics,🜅🜁🜄🜌🜅,0.8924,0.9653,2025-05-16T19:57:59
scroll_9269dbfb,llm,🔷🜰🜅🔷🜌,0.8996,0.9676,2025-05-16T21:08:06
scroll_f2fa62f7,robotics,🜅🜋🜁🜰🜁,0.9276,0.9542,2025-05-16T20:16:13
scroll_1c6e7db7,crypto,🜌🜁🜁🜄,1.1139,0.9531,2025-05-16T00:37:37
scroll_8568d91a,robotics,🜋🜰🜌🜌🜌,0.8914,0.9649,2025-05-16T16:59:52
scroll_56a0ebe5,llm,🜁🜁🜁,1.1756,0.9629,2025-05-16T06:51:59
scroll_297fed90,crypto,🜁🜋🜄🜅🜄,1.02,0.9684,2025-05-16T17:26:35
scroll_b7bdbd67,crypto,🜌🔷🜌🜁🔷🜅,1.0832,0.9768,2025-05-16T01:30:43
scroll_7ab9c01b,crypto,🜅🜰🜃🜌🜌🜌,1.0906,0.9674,2025-05-16T13:40:28
scroll_d2ec8793,llm,🜋🜃🜁,1.0931,0.9813,2025-05-16T23:57:30
scroll_114744af,robotics,🜁🜃🔷🜁🜰,0.914,0.9682,2025-05-16T05:45:19
scroll_b1885308,robotics,🜄🜃🜋🜁🜌🜋,1.0989,0.9504,2025-05-16T19:41:58
scroll_0177d650,crypto,🜄🜅🜋🜄,0.8584,0.9589,2025-05-16T02:50:24
scroll_39b5fff2,crypto,🜋🜌🜌🔷🜰,1.1436,0.9558,2025-05-16T13:25:59
scroll_eeb19312,llm,🜅🔷🜅🜁🜅🜅,0.9488,0.987,2025-05-16T13:48:56
scroll_5ee95abe,llm,🜌🜰🜌,1.0806,0.9696,2025-05-16T19:23:27
scroll_76d8d272,robotics,🜁🜋🜋🜌🜁,1.012,0.9705,2025-05-16T21:54:50
scroll_c6f2d74a,crypto,🔷🜰🜅🔷,1.0593,0.9704,2025-05-16T17:58:28
scroll_3bbdb7d1,crypto,🜌🜅🜄🜌🜅,1.0216,0.9691,2025-05-16T01:27:47
scroll_98ab9e66,llm,🜰🜄🜅🜋,1.1776,0.952,2025-05-16T08:02:17
scroll_ad45e365,robotics,🜅🜅🔷,1.1808,0.9549,2025-05-16T10:25:31
scroll_880989de,robotics,🜋🜰🜌,0.9404,0.9631,2025-05-16T02:33:52
scroll_96389328,robotics,🜄🜁🜁🜁,1.0069,0.9579,2025-05-16T18:59:17
scroll_a93696aa,llm,🜅🜃🜄🜌🜰🜰,1.2085,0.9792,2025-05-16T03:58:37
scroll_75ba73c6,crypto,🔷🜰🜌🜅🜌🜃,1.1468,0.9781,2025-05-16T21:17:56
scroll_8dc5b099,robotics,🜄🜋🜋🜅🜁,1.2014,0.9814,2025-05-16T17:59:06
scroll_8698bcd1,llm,🜋🜌🜰🜁🜋,1.0224,0.9792,2025-05-16T18:46:27
scroll_533981df,robotics,🜋🔷🔷🜌🔷,1.0751,0.9874,2025-05-16T09:54:16
scroll_64747382,llm,🜅🜅🔷🜃,0.8558,0.9522,2025-05-16T13:13:30
scroll_72397696,llm,🜅🜌🜌🜋,1.159,0.9548,2025-05-16T12:18:16
scroll_c553a1bc,robotics,🔷🜃🜋,0.8858,0.987,2025-05-16T00:30:12
scroll_5c812b13,crypto,🜋🜋🜌,1.139,0.9848,2025-05-16T11:29:21
scroll_cbc087f9,robotics,🔷🜌🜋🜰🔷🜁,1.1384,0.9773,2025-05-16T04:36:07
scroll_e7d23ee9,robotics,🜌🔷🜁🜁🜌,1.1209,0.9632,2025-05-16T07:57:25
scroll_016a5389,robotics,🜅🔷🜃🜄🜄🜄,0.9625,0.9842,2025-05-16T12:54:31
scroll_668fb380,robotics,🜄🔷🔷,0.9631,0.983,2025-05-16T08:13:33
scroll_34632870,robotics,🔷🜃🜄🜃🜄🜃,1.2124,0.9648,2025-05-16T13:00:58
scroll_fa7ab6f1,robotics,🜅🜁🔷,0.8666,0.9526,2025-05-16T04:09:23
scroll_e989ed10,crypto,🜰🜅🔷🜌,1.0813,0.9889,2025-05-16T00:37:51
scroll_e3070bf9,llm,🜌🔷🜁🜋🜅🜁,1.022,0.9864,2025-05-16T17:58:36
scroll_ec1ed20e,crypto,🜅🜃🜰🔷,1.0983,0.9799,2025-05-16T08:26:33
scroll_6328387e,llm,🜅🜋🜋,1.0298,0.9735,2025-05-16T13:19:30
scroll_4cdca96b,llm,🜰🜰🜁🜌🜌,1.1195,0.9757,2025-05-16T16:37:23
scroll_5644762e,crypto,🜁🜌🜄🜁🜄🜃,1.1749,0.9829,2025-05-16T22:17:50
scroll_f153e7f6,crypto,🜅🜰🜰🜃🜋,0.9774,0.9771,2025-05-16T05:51:52
scroll_7aafd4f8,crypto,🜰🜋🜌🜅🔷🜋,0.8877,0.9888,2025-05-16T20:15:16
scroll_5d77ab9d,llm,🜋🔷🜄,0.9942,0.9598,2025-05-16T19:53:57
scroll_699755d4,crypto,🜁🜄🜄,0.8797,0.9589,2025-05-16T08:10:10
scroll_6ed02573,llm,🜋🜌🜄🜰,0.9543,0.9807,2025-05-16T02:32:01
scroll_dcd0a3e1,crypto,🜁🜋🜃🜋🜰🜅,1.0658,0.9714,2025-05-16T04:28:07
scroll_90de4056,crypto,🜅🜁🜌🜌🜁🔷,0.9209,0.9588,2025-05-16T17:24:22
scroll_b8582a8c,robotics,🜅🜋🜅🜰,0.9645,0.982,2025-05-16T03:13:36
scroll_56c5d810,llm,🜁🜅🜌🜄🜰,1.0797,0.9788,2025-05-16T03:47:43
scroll_03313629,robotics,🜃🔷🔷,0.9598,0.9682,2025-05-16T00:36:11
scroll_d752cc95,crypto,🜅🜁🜃,0.8828,0.9811,2025-05-16T11:51:26
scroll_8dea2cd4,robotics,🜋🜰🜌,1.1385,0.9631,2025-05-16T06:03:10
scroll_e990a131,llm,🜄🜰🜋🜄🜅🜰,1.1152,0.9565,2025-05-16T12:10:21
scroll_ee0bd3c8,crypto,🜰🔷🜃🜰🜋🜌,1.0939,0.9864,2025-05-16T07:10:52
scroll_92ab2bd2,crypto,🜌🜋🜌🜋🜁,1.2062,0.9854,2025-05-16T20:55:45
scroll_de03e283,crypto,🔷🜰🜄,1.0446,0.9614,2025-05-16T10:03:48
scroll_ab3a2b23,llm,🜄🔷🜰🜃🜃🜰,0.9112,0.9825,2025-05-16T20:46:53
scroll_f7935478,llm,🜅🜁🜃,1.0654,0.9873,2025-05-16T03:33:26
scroll_6ca4981a,crypto,🔷🜁🜅🜌🜋,1.1002,0.9779,2025-05-16T13:53:52
scroll_4d5a635d,robotics,🜁🜃🔷🜰🜃,1.2166,0.989,2025-05-16T08:31:08
scroll_88d61c90,crypto,🜄🜁🜄🜁,1.0062,0.9817,2025-05-16T21:58:48
scroll_a3105ead,llm,🔷🜌🔷🔷🜄,1.1235,0.9533,2025-05-16T13:02:06
scroll_38c87fc2,robotics,🔷🜅🜁🜋🜋,1.1564,0.9608,2025-05-16T18:14:13
scroll_2a570d91,crypto,🜃🜰🜋🜋,1.2377,0.9693,2025-05-16T01:37:45
scroll_86d01fb3,robotics,🜁🔷🜋🔷,1.0651,0.9627,2025-05-16T23:14:23
scroll_a12dad0b,robotics,🜰🜁🜰🜅,1.2129,0.9768,2025-05-16T20:14:18
scroll_0524fef3,llm,🜅🜰🜃,1.0691,0.9735,2025-05-16T15:13:09
scroll_cb964a9d,llm,🜃🜌🜅🜌🜅🜄,1.0359,0.968,2025-05-16T00:22:10
scroll_b1f97392,crypto,🜋🜄🜌🜃🜌🜋,1.2403,0.9505,2025-05-16T13:06:09
scroll_f2aa699a,llm,🜋🜰🜅🔷🜄🜄,0.9261,0.9687,2025-05-16T13:39:27
scroll_1117fef2,robotics,🜁🔷🜄🜋🜃🔷,1.1059,0.9537,2025-05-16T00:33:59
scroll_684ba903,robotics,🜋🜰🜋🜌,1.2492,0.9855,2025-05-16T00:37:13
scroll_1205cc93,llm,🜌🜃🜌,1.1265,0.9763,2025-05-16T07:16:46
scroll_76f86aa4,crypto,🜃🜃🜃,1.0118,0.9845,2025-05-16T02:06:09
scroll_32c6bbda,llm,🜄🜋🔷🜅🜃🜁,1.2297,0.9858,2025-05-16T12:30:01
scroll_8d5b9702,crypto,🜃🔷🜄,1.1442,0.9675,2025-05-16T03:08:31
scroll_a4ded9db,robotics,🔷🔷🜌🔷🜃🜅,0.917,0.9895,2025-05-16T21:07:22
scroll_16e43eb2,crypto,🜰🜃🜄🜃🜃🜌,0.9457,0.9841,2025-05-16T09:47:57
scroll_d10df61a,llm,🜰🜌🜄,1.0097,0.9597,2025-05-16T21:08:17
scroll_de2a6889,llm,🜋🜰🜰🜄,0.9781,0.9608,2025-05-16T11:58:20
scroll_f23f582f,robotics,🔷🜅🜋🜌,0.858,0.9732,2025-05-16T01:46:55
scroll_3a944762,robotics,🜁🜋🜄🜄🜄,1.0315,0.9701,2025-05-16T11:32:05
scroll_b4c817cf,robotics,🜄🜌🜃🜌🜋,0.9846,0.9578,2025-05-16T15:47:25
scroll_2849c0fb,llm,🜃🔷🜌,0.9585,0.9848,2025-05-16T04:05:45
scroll_07492cda,crypto,🜰🜌🜄🜅,1.0719,0.9783,2025-05-16T13:43:20
scroll_7eca2235,llm,🜅🜄🜅,0.9063,0.9683,2025-05-16T06:30:31
scroll_7a1ca56e,robotics,🜌🜰🜅🜄🜰🜰,1.0364,0.9853,2025-05-16T20:41:23
scroll_5286d9dc,robotics,🔷🜁🜰,0.9426,0.9575,2025-05-16T04:02:36
scroll_41949c5a,crypto,🜁🜋🔷🔷,1.0275,0.9796,2025-05-16T15:15:40
scroll_c7057727,crypto,🜃🜄🜅,1.1589,0.9538,2025-05-16T03:34:07
scroll_8218b070,crypto,🜁🜁🜃🜃🜅,0.9806,0.9695,2025-05-16T15:15:05
scroll_1b23fc28,robotics,🜁🜋🜁🜃,1.1656,0.972,2025-05-16T03:10:49
scroll_8921747a,crypto,🜌🜋🜄,1.0683,0.9642,2025-05-16T03:41:18
scroll_1d6977aa,crypto,🜋🜄🜁🜰🜅🜰,0.9092,0.9851,2025-05-16T05:59:08
scroll_936c96f0,crypto,🜋🜌🜋🜁🜅🜋,1.1793,0.9701,2025-05-16T22:14:14
scroll_945b30c8,crypto,🜄🜅🜄🜄🜋🜃,0.9033,0.984,2025-05-16T17:52:58
scroll_f69bdca2,llm,🜅🜋🜋🜅🔷,1.035,0.9757,2025-05-16T23:25:53
scroll_afe2132f,crypto,🜋🜋🜁,1.2413,0.9849,2025-05-16T11:49:02
scroll_54f6bb62,llm,🜄🜅🜌🔷🜃,0.8729,0.9515,2025-05-16T10:05:55
scroll_13e53213,llm,🜌🜰🜃🜰🜰🜅,1.1271,0.966,2025-05-16T14:37:04
scroll_beed5e47,llm,🔷🔷🜌🜁🜃,1.1669,0.9894,2025-05-16T18:41:57
scroll_ec6d6ee4,crypto,🜁🔷🜄🜄,1.0818,0.9562,2025-05-16T09:07:56
scroll_64e1f05a,llm,🜃🜁🜁🜅🜁,1.1527,0.9559,2025-05-16T15:07:36
scroll_31d3cfaa,robotics,🔷🔷🜄,0.9468,0.9508,2025-05-16T05:18:26
scroll_d6c7c741,crypto,🜌🜅🜅🜰,1.0001,0.9576,2025-05-16T05:04:59
scroll_9d0db058,llm,🜅🜃🜅🔷🔷,1.1683,0.9656,2025-05-16T07:05:31
scroll_58e41bb3,llm,🔷🔷🜋🜄🜃🜰,0.9194,0.9628,2025-05-16T18:45:13
scroll_e6945e65,crypto,🔷🜄🜄🜃,1.161,0.9769,2025-05-16T23:26:55
scroll_01b3da06,robotics,🜌🜄🜌🔷🔷,1.1993,0.9599,2025-05-16T09:59:18
scroll_d2354519,llm,🔷🔷🜃🜰🜌🜃,1.1413,0.9542,2025-05-16T16:37:11
scroll_cba47564,robotics,🜅🜄🜅,1.0214,0.9645,2025-05-16T14:26:28
scroll_f5d72a37,robotics,🜋🜰🔷🜄🜃🜅,1.1351,0.9551,2025-05-16T20:36:18
scroll_d0782842,robotics,🜰🔷🜋🜋,1.1882,0.9535,2025-05-16T19:42:52
scroll_c14af4de,llm,🜁🔷🜅🜃🜃,1.0837,0.9622,2025-05-16T18:17:21
scroll_25f36498,crypto,🜃🜰🜋🜌🜅,1.0536,0.9636,2025-05-16T03:02:18
scroll_183ba2f8,crypto,🜄🜌🔷🜅,1.0646,0.9595,2025-05-16T17:42:35
scroll_98f980d8,robotics,🜃🜌🔷🜁,1.0151,0.9581,2025-05-16T23:40:47
scroll_3afe6f01,llm,🔷🔷🜅🜃,1.1057,0.9776,2025-05-16T11:25:02
scroll_d60e32eb,robotics,🜋🜁🜁,0.9126,0.9719,2025-05-16T21:01:19
scroll_5f71dca4,llm,🜄🜅🜌🔷🜰,0.8806,0.9511,2025-05-16T12:21:09
scroll_5e8637c7,crypto,🜄🜅🜃🜄🜌🜁,0.9124,0.9766,2025-05-16T13:48:36
scroll_7db3ea34,robotics,🔷🜃🜄🜁🜰,0.9041,0.9706,2025-05-16T14:55:18
scroll_933e6b1f,llm,🔷🜄🜄🜋🜃,1.1653,0.9805,2025-05-16T04:38:50
scroll_bb68a637,robotics,🜄🜅🜅🜋🜅,1.0492,0.951,2025-05-16T17:43:16
scroll_24d997fa,robotics,🜋🜅🜅🜌🜌🜃,0.9993,0.9625,2025-05-16T00:50:19
scroll_fcdfbdef,llm,🜅🜄🜋🜋🜌🔷,0.9818,0.9525,2025-05-16T05:13:23
scroll_90c33456,crypto,🜁🜁🜄,1.0681,0.9739,2025-05-16T21:26:20
scroll_8d95ea68,crypto,🜋🜋🜃🜋🜅,1.0007,0.9551,2025-05-16T10:18:07
scroll_4486348b,robotics,🜅🜋🜃🔷🜰,0.9763,0.9641,2025-05-16T08:45:39
scroll_d3e6a874,robotics,🜁🜄🜃🜄,1.1592,0.9845,2025-05-16T12:04:31
scroll_bcaa3000,llm,🔷🜌🜁,1.0309,0.9733,2025-05-16T10:43:27
scroll_43195e74,llm,🜅🜅🔷🜁🜋🜄,0.8884,0.9618,2025-05-16T18:22:52
scroll_bc2a140c,crypto,🔷🜄🜋🜰🜰🜅,1.1349,0.9735,2025-05-16T21:19:26
scroll_a17b031b,llm,🜃🜃🜋🜁,1.0244,0.9892,2025-05-16T20:19:05
scroll_b53e0c93,robotics,🜃🜁🜰🜰🜁,1.0062,0.9899,2025-05-16T00:14:18
scroll_771fb171,robotics,🜃🜌🜅,1.1911,0.9609,2025-05-16T04:41:28
scroll_d13d294a,robotics,🜰🜋🜃🜁🜰🜌,1.1179,0.9536,2025-05-16T06:16:48
scroll_a1c868c5,crypto,🜃🜄🜰🜁🜋🜄,0.886,0.9731,2025-05-16T17:47:54
scroll_54084c12,crypto,🜌🜋🜁🜁🜁,1.1752,0.9831,2025-05-16T05:01:13
scroll_53322be0,robotics,🜄🜃🜌🔷,1.0396,0.9899,2025-05-16T18:12:18
scroll_72057f99,llm,🜄🜄🜁🜋🜰,0.8607,0.9743,2025-05-16T09:42:45
scroll_d27b0dd0,robotics,🜁🜅🜃🜋🔷🔷,0.9959,0.9648,2025-05-16T18:31:53
scroll_7bbff7d8,llm,🜄🜁🜄,1.1379,0.9603,2025-05-16T16:00:34
scroll_f08da8a4,crypto,🜁🜌🜰,1.1417,0.9794,2025-05-16T17:55:59
scroll_e78062cf,crypto,🜰🜄🜄,0.9682,0.9502,2025-05-16T04:01:37
scroll_c0c57201,crypto,🜌🜅🜅🜁🜋🜋,1.1994,0.9527,2025-05-16T21:12:52
scroll_51aab8fa,crypto,🜌🜃🜄🔷🜰🜅,0.9399,0.9753,2025-05-16T03:10:24
scroll_8abe98bd,llm,🜅🜰🜅,1.0464,0.9669,2025-05-16T09:20:48
scroll_b48f1265,crypto,🜄🜌🔷🔷🜰🜰,1.1326,0.9842,2025-05-16T07:01:53
scroll_3b5797f5,llm,🜅🜁🜅🜋🜄🜅,1.2292,0.9613,2025-05-16T05:27:44
scroll_16746f4b,robotics,🜋🜃🜌,0.9778,0.9822,2025-05-16T04:13:45
scroll_9b60e724,crypto,🜌🜅🜃🜅🜰,1.1505,0.9773,2025-05-16T23:25:58
scroll_8a78a609,llm,🜃🜰🜁🜁,1.0251,0.9831,2025-05-16T13:40:00
scroll_564d0c3e,llm,🜋🜁🜅,0.8922,0.9709,2025-05-16T08:57:28
scroll_38f841b7,crypto,🔷🜅🜃🜅,1.0644,0.9531,2025-05-16T23:44:00
scroll_d468e4c2,crypto,🜋🔷🜰🔷🜄,0.9289,0.9734,2025-05-16T23:48:52
scroll_8963d1e9,llm,🜋🜃🜅🜰🔷🜁,1.0853,0.9737,2025-05-16T13:24:10
scroll_b5da6c5d,llm,🜋🜃🜃🜌🜅,1.0523,0.9896,2025-05-16T14:27:34
scroll_1b6d35bf,llm,🜄🜰🜁,0.9098,0.9849,2025-05-16T22:40:02
scroll_49092b97,robotics,🜃🜃🜌🜃,0.9414,0.9846,2025-05-16T15:24:15
scroll_23f7517d,crypto,🜁🜄🜌🔷🜁,1.2459,0.9588,2025-05-16T23:00:47
scroll_9feafdac,crypto,🜅🜅🜁🜌🔷🜌,1.0103,0.9684,2025-05-16T13:29:13
scroll_65f2aefa,llm,🜃🜰🜰🔷,1.127,0.9626,2025-05-16T13:50:21
scroll_d611106d,robotics,🜅🜰🜄,1.0142,0.9793,2025-05-16T11:55:01
scroll_bf2feace,crypto,🜌🜅🜄,1.2447,0.9588,2025-05-16T15:21:16
scroll_5af8609d,llm,🜰🜌🜋,1.048,0.9844,2025-05-16T12:24:28
scroll_cf3a415d,robotics,🜋🜄🜄🜃🔷,1.1147,0.956,2025-05-16T13:31:58
scroll_ab866ea4,robotics,🜌🜁🜁🔷🜄,0.9099,0.9816,2025-05-16T00:30:00
scroll_672e1d83,llm,🜌🜰🜅🜅🜌🔷,1.2137,0.9833,2025-05-16T21:16:22
scroll_29983466,robotics,🜰🜄🜅,0.8909,0.9843,2025-05-16T12:59:05
scroll_5d57408e,crypto,🜌🜰🜰🔷🜅🜰,1.1459,0.9629,2025-05-16T18:41:30
scroll_207f045a,llm,🜁🜄🜅,0.9469,0.9545,2025-05-16T04:50:36
scroll_61574421,llm,🜌🜌🜌,1.2246,0.9789,2025-05-16T12:24:24
scroll_454d3eb9,robotics,🔷🜃🜌🜰,0.8985,0.9897,2025-05-16T14:20:50
scroll_e3490014,llm,🜄🜰🜌,0.881,0.9581,2025-05-16T09:30:11
scroll_6580c0f0,llm,🜄🜁🜃🜌🜰,1.0798,0.9605,2025-05-16T12:54:03
scroll_692931f1,llm,🜋🜁🜄🜰,1.0445,0.983,2025-05-16T13:36:07
scroll_6a2c525b,llm,🜄🜌🜰🜄,0.9913,0.978,2025-05-16T23:06:08
scroll_a68bab1a,crypto,🜄🜰🜅🜰🜃,1.1448,0.9789,2025-05-16T19:36:17
scroll_312c655c,crypto,🔷🜋🜁🜄🜋🜰,1.0661,0.9611,2025-05-16T23:43:51
scroll_e2eeedbf,robotics,🜁🜄🜄🜋🜋,1.0547,0.9575,2025-05-16T05:59:48
scroll_44dd54b4,robotics,🜅🜄🜋🜅🔷🜄,0.899,0.9578,2025-05-16T15:29:32
scroll_a1935baa,llm,🜅🜄🜌🜃🔷,1.0233,0.9818,2025-05-16T11:09:09
scroll_adf5de5d,llm,🜌🔷🜰🜋🜅,0.9578,0.9632,2025-05-16T16:12:05
scroll_ed88a8be,crypto,🜄🜅🜌🜅🜅🔷,1.1385,0.9566,2025-05-16T02:21:39
scroll_2a1ad5f4,crypto,🜋🜌🜄🜄🜌,0.9106,0.9633,2025-05-16T06:02:00
scroll_2cf80cc1,llm,🜰🜃🜅,0.8906,0.9646,2025-05-16T00:53:33
scroll_44f4fcb5,llm,🜁🜌🜰,1.0778,0.9613,2025-05-16T23:06:47
scroll_571fcb30,llm,🜌🜄🜁🜁🜄,0.9051,0.9771,2025-05-16T15:25:51
scroll_6cef01c6,crypto,🜌🜁🔷🜌,1.2435,0.9878,2025-05-16T22:07:39
scroll_aeb28126,llm,🜃🔷🜋🔷,1.2413,0.9567,2025-05-16T14:25:26
scroll_a222b8f5,crypto,🔷🜅🜰🜄🜅🜃,0.8665,0.9524,2025-05-16T19:36:08
scroll_f6460783,robotics,🔷🜌🜃,1.1713,0.9778,2025-05-16T06:49:18
scroll_b9900cc5,llm,🜋🜄🜄🜃,0.9765,0.9843,2025-05-16T23:10:07
scroll_20a8a41d,llm,🜄🜌🜄🜰🜋,0.9853,0.9776,2025-05-16T10:09:10
scroll_101ddb4f,crypto,🜁🜌🜅🜁🜰,1.1829,0.9606,2025-05-16T17:23:33
scroll_1676afd8,crypto,🜌🜅🜁🜋🜰,1.0823,0.9725,2025-05-16T12:34:48
scroll_699454fa,robotics,🔷🜅🜄🜃🜄,0.9882,0.956,2025-05-16T10:00:26
scroll_396c18e5,crypto,🜋🜋🜅,0.8681,0.9836,2025-05-16T02:14:40
scroll_86b4f943,crypto,🜄🜄🜅🜃🜌🜃,0.8793,0.9561,2025-05-16T08:22:26
scroll_e947374c,llm,🜌🜋🔷🜋,1.1085,0.9637,2025-05-16T19:02:24
